Australian Bureau of Statistics

"National Health Survey, 2022"
"Age of person in single years by Gender and SEIFA - Index of Relative Socio-economic Disadvantage - 2021 - SA2 - Deciles - National"
"Counting: Weighted count of Person level"

Filters:
"Default summation","Weighted count of Person level (#)"

"Counting","Age of person in single years","Gender","SEIFA - Index of Relative Socio-economic Disadvantage - 2021 - SA2 - Deciles - National","Count","RSE","Annotations",
"Weighted count of Person level","26","Non-binary","Decile 7",0,0.00,
"Weighted count of Person level","26","Non-binary","Decile 8",0,0.00,
"Weighted count of Person level","26","Non-binary","Decile 9",0,0.00,
"Weighted count of Person level","26","Non-binary","Decile 10 (highest)",0,0.00,
"Weighted count of Person level","26","Total","Decile 1 (lowest)",31,28.06,"*"
"Weighted count of Person level","26","Total","Decile 2",15.1,np,"**"
"Weighted count of Person level","26","Total","Decile 3",42,25.66,"*"
"Weighted count of Person level","26","Total","Decile 4",32.3,32.15,"*"
"Weighted count of Person level","26","Total","Decile 5",45.2,23.25,
"Weighted count of Person level","26","Total","Decile 6",25.4,46.15,"*"
"Weighted count of Person level","26","Total","Decile 7",34.2,39.34,"*"
"Weighted count of Person level","26","Total","Decile 8",25.4,37.44,"*"
"Weighted count of Person level","26","Total","Decile 9",17.3,np,"**"
"Weighted count of Person level","26","Total","Decile 10 (highest)",23.7,39.22,"*"
"Weighted count of Person level","27","Man","Decile 1 (lowest)",22.6,33.15,"*"
"Weighted count of Person level","27","Man","Decile 2",33,33.10,"*"
"Weighted count of Person level","27","Man","Decile 3",20.5,38.57,"*"
"Weighted count of Person level","27","Man","Decile 4",7.1,np,"**"
"Weighted count of Person level","27","Man","Decile 5",15.3,40.84,"*"
"Weighted count of Person level","27","Man","Decile 6",16.5,np,"**"
"Weighted count of Person level","27","Man","Decile 7",19.2,49.92,"*"
"Weighted count of Person level","27","Man","Decile 8",16,32.95,"*"
"Weighted count of Person level","27","Man","Decile 9",14.8,46.39,"*"
"Weighted count of Person level","27","Man","Decile 10 (highest)",11.2,42.72,"*"
"Weighted count of Person level","27","Woman","Decile 1 (lowest)",12.6,np,"**"
"Weighted count of Person level","27","Woman","Decile 2",13.9,np,"**"
"Weighted count of Person level","27","Woman","Decile 3",11.5,np,"**"
"Weighted count of Person level","27","Woman","Decile 4",16,np,"**"
"Weighted count of Person level","27","Woman","Decile 5",14.3,np,"**"
"Weighted count of Person level","27","Woman","Decile 6",23.3,48.80,"*"
"Weighted count of Person level","27","Woman","Decile 7",28.5,np,"**"
"Weighted count of Person level","27","Woman","Decile 8",12.8,44.09,"*"
"Weighted count of Person level","27","Woman","Decile 9",10.9,43.44,"*"
"Weighted count of Person level","27","Woman","Decile 10 (highest)",16.2,49.50,"*"
"Weighted count of Person level","27","Non-binary","Decile 1 (lowest)",0,0.00,
"Weighted count of Person level","27","Non-binary","Decile 2",0,0.00,
"Weighted count of Person level","27","Non-binary","Decile 3",0,0.00,
"Weighted count of Person level","27","Non-binary","Decile 4",0,0.00,
"Weighted count of Person level","27","Non-binary","Decile 5",0,0.00,
"Weighted count of Person level","27","Non-binary","Decile 6",0,0.00,
"Weighted count of Person level","27","Non-binary","Decile 7",0,0.00,
"Weighted count of Person level","27","Non-binary","Decile 8",0,0.00,
"Weighted count of Person level","27","Non-binary","Decile 9",0,0.00,
"Weighted count of Person level","27","Non-binary","Decile 10 (highest)",0,0.00,
"Weighted count of Person level","27","Total","Decile 1 (lowest)",37.4,31.08,"*"
"Weighted count of Person level","27","Total","Decile 2",36.2,34.29,"*"
"Weighted count of Person level","27","Total","Decile 3",30.1,31.39,"*"
"Weighted count of Person level","27","Total","Decile 4",36.1,29.30,"*"
"Weighted count of Person level","27","Total","Decile 5",28.4,46.95,"*"
"Weighted count of Person level","27","Total","Decile 6",49.4,29.61,"*"
"Weighted count of Person level","27","Total","Decile 7",39.8,46.13,"*"
"Weighted count of Person level","27","Total","Decile 8",26.8,25.91,"*"
"Weighted count of Person level","27","Total","Decile 9",20.8,36.09,"*"
"Weighted count of Person level","27","Total","Decile 10 (highest)",27.8,31.70,"*"
"Weighted count of Person level","28","Man","Decile 1 (lowest)",13,49.31,"*"
"Weighted count of Person level","28","Man","Decile 2",26.2,42.66,"*"
"Weighted count of Person level","28","Man","Decile 3",24.8,39.31,"*"
"Weighted count of Person level","28","Man","Decile 4",9.8,np,"**"
"Weighted count of Person level","28","Man","Decile 5",11.1,np,"**"
"Weighted count of Person level","28","Man","Decile 6",10.2,39.45,"*"
"Weighted count of Person level","28","Man","Decile 7",22.9,43.23,"*"
"Weighted count of Person level","28","Man","Decile 8",8.1,np,"**"
"Weighted count of Person level","28","Man","Decile 9",16.8,42.27,"*"
"Weighted count of Person level","28","Man","Decile 10 (highest)",32.9,39.34,"*"
"Weighted count of Person level","28","Woman","Decile 1 (lowest)",21.2,37.01,"*"
"Weighted count of Person level","28","Woman","Decile 2",6.6,np,"**"
"Weighted count of Person level","28","Woman","Decile 3",29,36.08,"*"
"Weighted count of Person level","28","Woman","Decile 4",7.5,np,"**"
"Weighted count of Person level","28","Woman","Decile 5",3.9,np,"**"
"Weighted count of Person level","28","Woman","Decile 6",21.8,34.96,"*"
"Weighted count of Person level","28","Woman","Decile 7",9.3,np,"**"
"Weighted count of Person level","28","Woman","Decile 8",22.2,36.14,"*"
"Weighted count of Person level","28","Woman","Decile 9",23.4,np,"**"
"Weighted count of Person level","28","Woman","Decile 10 (highest)",11.7,np,"**"
"Weighted count of Person level","28","Non-binary","Decile 1 (lowest)",0,0.00,
"Weighted count of Person level","28","Non-binary","Decile 2",0,0.00,
"Weighted count of Person level","28","Non-binary","Decile 3",0,0.00,
"Weighted count of Person level","28","Non-binary","Decile 4",0,0.00,
"Weighted count of Person level","28","Non-binary","Decile 5",0,0.00,
"Weighted count of Person level","28","Non-binary","Decile 6",0,0.00,
"Weighted count of Person level","28","Non-binary","Decile 7",0,0.00,
"Weighted count of Person level","28","Non-binary","Decile 8",0,0.00,
"Weighted count of Person level","28","Non-binary","Decile 9",0,0.00,
"Weighted count of Person level","28","Non-binary","Decile 10 (highest)",0,0.00,
"Weighted count of Person level","28","Total","Decile 1 (lowest)",28.6,31.44,"*"
"Weighted count of Person level","28","Total","Decile 2",35.5,32.17,"*"
"Weighted count of Person level","28","Total","Decile 3",51.1,28.85,"*"
"Weighted count of Person level","28","Total","Decile 4",20.3,41.56,"*"
"Weighted count of Person level","28","Total","Decile 5",20.8,np,"**"
"Weighted count of Person level","28","Total","Decile 6",24.6,32.80,"*"
"Weighted count of Person level","28","Total","Decile 7",42.8,29.20,"*"
"Weighted count of Person level","28","Total","Decile 8",32,28.36,"*"
"Weighted count of Person level","28","Total","Decile 9",39.8,33.49,"*"
"Weighted count of Person level","28","Total","Decile 10 (highest)",45.8,30.89,"*"
"Weighted count of Person level","29","Man","Decile 1 (lowest)",16.5,44.49,"*"
"Weighted count of Person level","29","Man","Decile 2",23.7,41.31,"*"
"Weighted count of Person level","29","Man","Decile 3",24,np,"**"
"Weighted count of Person level","29","Man","Decile 4",17.7,45.18,"*"
"Weighted count of Person level","29","Man","Decile 5",31.3,np,"**"
"Weighted count of Person level","29","Man","Decile 6",21.5,43.04,"*"
"Weighted count of Person level","29","Man","Decile 7",11.9,np,"**"
"Weighted count of Person level","29","Man","Decile 8",10.7,np,"**"
"Weighted count of Person level","29","Man","Decile 9",19.7,35.91,"*"
"Weighted count of Person level","29","Man","Decile 10 (highest)",29.5,31.26,"*"
"Weighted count of Person level","29","Woman","Decile 1 (lowest)",19.7,np,"**"
"Weighted count of Person level","29","Woman","Decile 2",22.1,40.26,"*"
"Weighted count of Person level","29","Woman","Decile 3",17.6,49.85,"*"
"Weighted count of Person level","29","Woman","Decile 4",9.1,np,"**"
"Weighted count of Person level","29","Woman","Decile 5",13,np,"**"
"Weighted count of Person level","29","Woman","Decile 6",32.1,36.91,"*"
"Weighted count of Person level","29","Woman","Decile 7",16.4,46.01,"*"
"Weighted count of Person level","29","Woman","Decile 8",16.9,35.47,"*"
"Weighted count of Person level","29","Woman","Decile 9",17.4,34.75,"*"
"Weighted count of Person level","29","Woman","Decile 10 (highest)",15.8,np,"**"
"Weighted count of Person level","29","Non-binary","Decile 1 (lowest)",0,0.00,
"Weighted count of Person level","29","Non-binary","Decile 2",0,0.00,
"Weighted count of Person level","29","Non-binary","Decile 3",0,0.00,
"Weighted count of Person level","29","Non-binary","Decile 4",0,0.00,
"Weighted count of Person level","29","Non-binary","Decile 5",0,0.00,
"Weighted count of Person level","29","Non-binary","Decile 6",0,0.00,
"Weighted count of Person level","29","Non-binary","Decile 7",0,0.00,
"Weighted count of Person level","29","Non-binary","Decile 8",0,0.00,
"Weighted count of Person level","29","Non-binary","Decile 9",0,0.00,
"Weighted count of Person level","29","Non-binary","Decile 10 (highest)",0,0.00,
"Weighted count of Person level","29","Total","Decile 1 (lowest)",36.4,36.75,"*"
"Weighted count of Person level","29","Total","Decile 2",39.6,31.04,"*"
"Weighted count of Person level","29","Total","Decile 3",45.4,33.53,"*"
"Weighted count of Person level","29","Total","Decile 4",34.7,25.51,"*"
"Weighted count of Person level","29","Total","Decile 5",46.6,38.45,"*"
"Weighted count of Person level","29","Total","Decile 6",32.6,40.02,"*"
"Weighted count of Person level","29","Total","Decile 7",29,34.45,"*"
"Weighted count of Person level","29","Total","Decile 8",20.8,39.22,"*"
"Weighted count of Person level","29","Total","Decile 9",30.8,28.17,"*"
"Weighted count of Person level","29","Total","Decile 10 (highest)",37.5,33.87,"*"
"Weighted count of Person level","30","Man","Decile 1 (lowest)",43,30.13,"*"
"Weighted count of Person level","30","Man","Decile 2",23.4,34.83,"*"
"Weighted count of Person level","30","Man","Decile 3",24.6,31.70,"*"
"Weighted count of Person level","30","Man","Decile 4",18.2,np,"**"
"Weighted count of Person level","30","Man","Decile 5",23.2,33.79,"*"
"Weighted count of Person level","30","Man","Decile 6",38.1,30.47,"*"
"Weighted count of Person level","30","Man","Decile 7",14.4,np,"**"
"Weighted count of Person level","30","Man","Decile 8",20.7,44.13,"*"
"Weighted count of Person level","30","Man","Decile 9",28.1,39.61,"*"
"Weighted count of Person level","30","Man","Decile 10 (highest)",9.6,np,"**"
"Weighted count of Person level","30","Woman","Decile 1 (lowest)",36.3,35.85,"*"
"Weighted count of Person level","30","Woman","Decile 2",30.5,33.29,"*"
"Weighted count of Person level","30","Woman","Decile 3",10.6,47.50,"*"
"Weighted count of Person level","30","Woman","Decile 4",28.9,32.23,"*"
"Weighted count of Person level","30","Woman","Decile 5",23.4,34.16,"*"
"Weighted count of Person level","30","Woman","Decile 6",13,np,"**"
"Weighted count of Person level","30","Woman","Decile 7",10.2,40.80,"*"
"Weighted count of Person level","30","Woman","Decile 8",4.9,48.96,"*"
"Weighted count of Person level","30","Woman","Decile 9",14.6,48.45,"*"
"Weighted count of Person level","30","Woman","Decile 10 (highest)",6.3,np,"**"
"Weighted count of Person level","30","Non-binary","Decile 1 (lowest)",0,0.00,
"Weighted count of Person level","30","Non-binary","Decile 2",0,0.00,
"Weighted count of Person level","30","Non-binary","Decile 3",0,0.00,
"Weighted count of Person level","30","Non-binary","Decile 4",0,0.00,
"Weighted count of Person level","30","Non-binary","Decile 5",0,0.00,
"Weighted count of Person level","30","Non-binary","Decile 6",0,0.00,
"Weighted count of Person level","30","Non-binary","Decile 7",0,0.00,
"Weighted count of Person level","30","Non-binary","Decile 8",0,0.00,
"Weighted count of Person level","30","Non-binary","Decile 9",0,0.00,
"Weighted count of Person level","30","Non-binary","Decile 10 (highest)",0,0.00,
"Weighted count of Person level","30","Total","Decile 1 (lowest)",73.8,24.78,
"Weighted count of Person level","30","Total","Decile 2",49,26.82,"*"
"Weighted count of Person level","30","Total","Decile 3",28.3,29.72,"*"
"Weighted count of Person level","30","Total","Decile 4",41.3,31.78,"*"
"Weighted count of Person level","30","Total","Decile 5",45.8,22.01,
"Weighted count of Person level","30","Total","Decile 6",53.3,25.63,"*"
"Weighted count of Person level","30","Total","Decile 7",26,31.16,"*"
"Weighted count of Person level","30","Total","Decile 8",22.4,40.22,"*"
"Weighted count of Person level","30","Total","Decile 9",45.6,27.07,"*"
"Weighted count of Person level","30","Total","Decile 10 (highest)",16.7,37.68,"*"
"Weighted count of Person level","31","Man","Decile 1 (lowest)",21.6,39.97,"*"
"Weighted count of Person level","31","Man","Decile 2",5.9,np,"**"
"Weighted count of Person level","31","Man","Decile 3",13.5,np,"**"
"Weighted count of Person level","31","Man","Decile 4",24.1,np,"**"
"Weighted count of Person level","31","Man","Decile 5",17.7,np,"**"
"Weighted count of Person level","31","Man","Decile 6",24.1,38.32,"*"
"Weighted count of Person level","31","Man","Decile 7",16.4,41.78,"*"
"Weighted count of Person level","31","Man","Decile 8",10.3,39.61,"*"
"Weighted count of Person level","31","Man","Decile 9",25.4,36.98,"*"
"Weighted count of Person level","31","Man","Decile 10 (highest)",23.7,36.58,"*"
"Weighted count of Person level","31","Woman","Decile 1 (lowest)",19.7,46.65,"*"
"Weighted count of Person level","31","Woman","Decile 2",11.5,np,"**"
"Weighted count of Person level","31","Woman","Decile 3",34.2,33.64,"*"
"Weighted count of Person level","31","Woman","Decile 4",27,34.93,"*"
"Weighted count of Person level","31","Woman","Decile 5",27.1,36.50,"*"
"Weighted count of Person level","31","Woman","Decile 6",34.5,40.66,"*"
"Weighted count of Person level","31","Woman","Decile 7",18.3,45.06,"*"
"Weighted count of Person level","31","Woman","Decile 8",14.2,np,"**"
"Weighted count of Person level","31","Woman","Decile 9",24.4,40.70,"*"
"Weighted count of Person level","31","Woman","Decile 10 (highest)",26.4,36.02,"*"
"Weighted count of Person level","31","Non-binary","Decile 1 (lowest)",0,0.00,
"Weighted count of Person level","31","Non-binary","Decile 2",0,0.00,
"Weighted count of Person level","31","Non-binary","Decile 3",0,0.00,
"Weighted count of Person level","31","Non-binary","Decile 4",0,0.00,
"Weighted count of Person level","31","Non-binary","Decile 5",0,0.00,
"Weighted count of Person level","31","Non-binary","Decile 6",0,0.00,
"Weighted count of Person level","31","Non-binary","Decile 7",0,0.00,
"Weighted count of Person level","31","Non-binary","Decile 8",0,0.00,
"Weighted count of Person level","31","Non-binary","Decile 9",0,0.00,
"Weighted count of Person level","31","Non-binary","Decile 10 (highest)",0,0.00,
"Weighted count of Person level","31","Total","Decile 1 (lowest)",35.6,32.78,"*"
"Weighted count of Person level","31","Total","Decile 2",15.1,np,"**"
"Weighted count of Person level","31","Total","Decile 3",42.3,32.35,"*"
"Weighted count of Person level","31","Total","Decile 4",51,28.39,"*"
"Weighted count of Person level","31","Total","Decile 5",40.5,32.41,"*"
"Weighted count of Person level","31","Total","Decile 6",59.3,30.82,"*"
"Weighted count of Person level","31","Total","Decile 7",31,34.48,"*"
"Weighted count of Person level","31","Total","Decile 8",25,35.90,"*"
"Weighted count of Person level","31","Total","Decile 9",39.1,31.94,"*"
"Weighted count of Person level","31","Total","Decile 10 (highest)",53.5,23.93,
"Weighted count of Person level","32","Man","Decile 1 (lowest)",17,np,"**"
"Weighted count of Person level","32","Man","Decile 2",7,np,"**"
"Weighted count of Person level","32","Man","Decile 3",7.3,np,"**"
"Weighted count of Person level","32","Man","Decile 4",22.3,45.40,"*"
"Weighted count of Person level","32","Man","Decile 5",11,np,"**"
"Weighted count of Person level","32","Man","Decile 6",40.7,27.23,"*"
"Weighted count of Person level","32","Man","Decile 7",18.2,44.37,"*"
"Weighted count of Person level","32","Man","Decile 8",15,36.80,"*"
"Weighted count of Person level","32","Man","Decile 9",19.7,34.90,"*"
"Weighted count of Person level","32","Man","Decile 10 (highest)",8.8,np,"**"
"Weighted count of Person level","32","Woman","Decile 1 (lowest)",12.4,42.68,"*"
"Weighted count of Person level","32","Woman","Decile 2",19.9,36.83,"*"
"Weighted count of Person level","32","Woman","Decile 3",24.5,45.00,"*"
"Weighted count of Person level","32","Woman","Decile 4",15.9,39.78,"*"
"Weighted count of Person level","32","Woman","Decile 5",22.8,44.13,"*"
"Weighted count of Person level","32","Woman","Decile 6",22.3,33.53,"*"
"Weighted count of Person level","32","Woman","Decile 7",14.6,47.39,"*"
"Weighted count of Person level","32","Woman","Decile 8",29.1,36.66,"*"
"Weighted count of Person level","32","Woman","Decile 9",22.1,45.75,"*"
"Weighted count of Person level","32","Woman","Decile 10 (highest)",18.3,44.92,"*"
"Weighted count of Person level","32","Non-binary","Decile 1 (lowest)",0,0.00,
"Weighted count of Person level","32","Non-binary","Decile 2",0,0.00,
"Weighted count of Person level","32","Non-binary","Decile 3",0,0.00,
"Weighted count of Person level","32","Non-binary","Decile 4",0,0.00,
"Weighted count of Person level","32","Non-binary","Decile 5",0,0.00,
"Weighted count of Person level","32","Non-binary","Decile 6",0,0.00,
"Weighted count of Person level","32","Non-binary","Decile 7",0,0.00,
"Weighted count of Person level","32","Non-binary","Decile 8",0,0.00,
"Weighted count of Person level","32","Non-binary","Decile 9",0,0.00,
"Weighted count of Person level","32","Non-binary","Decile 10 (highest)",0,0.00,
"Weighted count of Person level","32","Total","Decile 1 (lowest)",36.3,27.38,"*"
"Weighted count of Person level","32","Total","Decile 2",28.1,28.84,"*"
"Weighted count of Person level","32","Total","Decile 3",36.4,38.89,"*"
"Weighted count of Person level","32","Total","Decile 4",41.7,29.24,"*"
"Weighted count of Person level","32","Total","Decile 5",35.5,33.22,"*"
"Weighted count of Person level","32","Total","Decile 6",54.5,22.08,
"Weighted count of Person level","32","Total","Decile 7",40.8,22.92,
"Weighted count of Person level","32","Total","Decile 8",45,25.17,"*"
"Weighted count of Person level","32","Total","Decile 9",37.2,34.91,"*"
"Weighted count of Person level","32","Total","Decile 10 (highest)",25.6,37.80,"*"
"Weighted count of Person level","33","Man","Decile 1 (lowest)",14.8,45.54,"*"
"Weighted count of Person level","33","Man","Decile 2",17.3,41.06,"*"
"Weighted count of Person level","33","Man","Decile 3",20.8,42.10,"*"
"Weighted count of Person level","33","Man","Decile 4",22.6,40.11,"*"
"Weighted count of Person level","33","Man","Decile 5",20.4,43.67,"*"
"Weighted count of Person level","33","Man","Decile 6",12.8,np,"**"
"Weighted count of Person level","33","Man","Decile 7",32,34.61,"*"
"Weighted count of Person level","33","Man","Decile 8",14.8,46.35,"*"
"Weighted count of Person level","33","Man","Decile 9",8.2,np,"**"
"Weighted count of Person level","33","Man","Decile 10 (highest)",6.1,48.40,"*"
"Weighted count of Person level","33","Woman","Decile 1 (lowest)",26.9,38.22,"*"
"Weighted count of Person level","33","Woman","Decile 2",11.2,np,"**"
"Weighted count of Person level","33","Woman","Decile 3",12.9,np,"**"
"Weighted count of Person level","33","Woman","Decile 4",17,35.65,"*"
"Weighted count of Person level","33","Woman","Decile 5",24.6,49.09,"*"
"Weighted count of Person level","33","Woman","Decile 6",29.3,40.11,"*"
"Weighted count of Person level","33","Woman","Decile 7",23.5,33.57,"*"
"Weighted count of Person level","33","Woman","Decile 8",20.7,35.28,"*"
"Weighted count of Person level","33","Woman","Decile 9",17.8,47.51,"*"
"Weighted count of Person level","33","Woman","Decile 10 (highest)",19.8,37.19,"*"
"Weighted count of Person level","33","Non-binary","Decile 1 (lowest)",0,0.00,
"Weighted count of Person level","33","Non-binary","Decile 2",0,0.00,
"Weighted count of Person level","33","Non-binary","Decile 3",0,0.00,
"Weighted count of Person level","33","Non-binary","Decile 4",0,0.00,
"Weighted count of Person level","33","Non-binary","Decile 5",0,0.00,
"Weighted count of Person level","33","Non-binary","Decile 6",0,0.00,
"Weighted count of Person level","33","Non-binary","Decile 7",0,0.00,
"Weighted count of Person level","33","Non-binary","Decile 8",0,0.00,
"Weighted count of Person level","33","Non-binary","Decile 9",0,0.00,
"Weighted count of Person level","33","Non-binary","Decile 10 (highest)",0,0.00,
"Weighted count of Person level","33","Total","Decile 1 (lowest)",39.1,29.21,"*"
"Weighted count of Person level","33","Total","Decile 2",28.9,36.22,"*"
"Weighted count of Person level","33","Total","Decile 3",31.6,32.56,"*"
"Weighted count of Person level","33","Total","Decile 4",40.4,24.29,
"Weighted count of Person level","33","Total","Decile 5",55.9,28.54,"*"
"Weighted count of Person level","33","Total","Decile 6",41.6,32.33,"*"
"Weighted count of Person level","33","Total","Decile 7",52.3,25.53,"*"
"Weighted count of Person level","33","Total","Decile 8",32.8,30.42,"*"
"Weighted count of Person level","33","Total","Decile 9",30.1,31.71,"*"
"Weighted count of Person level","33","Total","Decile 10 (highest)",23.9,31.94,"*"
"Weighted count of Person level","34","Man","Decile 1 (lowest)",15.6,45.64,"*"
"Weighted count of Person level","34","Man","Decile 2",13.3,np,"**"
"Weighted count of Person level","34","Man","Decile 3",5.4,np,"**"
"Weighted count of Person level","34","Man","Decile 4",8.7,np,"**"
"Weighted count of Person level","34","Man","Decile 5",7.5,np,"**"
"Weighted count of Person level","34","Man","Decile 6",16.6,np,"**"
"Weighted count of Person level","34","Man","Decile 7",21.5,np,"**"
"Weighted count of Person level","34","Man","Decile 8",6.6,np,"**"
"Weighted count of Person level","34","Man","Decile 9",19.2,42.22,"*"
"Weighted count of Person level","34","Man","Decile 10 (highest)",13.1,44.58,"*"
"Weighted count of Person level","34","Woman","Decile 1 (lowest)",22.7,38.36,"*"
"Weighted count of Person level","34","Woman","Decile 2",6.9,np,"**"
"Weighted count of Person level","34","Woman","Decile 3",19.6,45.95,"*"
"Weighted count of Person level","34","Woman","Decile 4",25.8,44.26,"*"
"Weighted count of Person level","34","Woman","Decile 5",20.8,29.84,"*"
"Weighted count of Person level","34","Woman","Decile 6",13.6,np,"**"
"Weighted count of Person level","34","Woman","Decile 7",23.4,37.48,"*"
"Weighted count of Person level","34","Woman","Decile 8",24.4,32.90,"*"
"Weighted count of Person level","34","Woman","Decile 9",31.2,36.62,"*"
"Weighted count of Person level","34","Woman","Decile 10 (highest)",27.4,28.31,"*"
"Weighted count of Person level","34","Non-binary","Decile 1 (lowest)",0,0.00,
"Weighted count of Person level","34","Non-binary","Decile 2",0,0.00,
"Weighted count of Person level","34","Non-binary","Decile 3",0,0.00,
"Weighted count of Person level","34","Non-binary","Decile 4",0,0.00,
"Weighted count of Person level","34","Non-binary","Decile 5",0,0.00,
"Weighted count of Person level","34","Non-binary","Decile 6",0,0.00,
"Weighted count of Person level","34","Non-binary","Decile 7",0,0.00,
"Weighted count of Person level","34","Non-binary","Decile 8",0,0.00,
"Weighted count of Person level","34","Non-binary","Decile 9",0,0.00,
"Weighted count of Person level","34","Non-binary","Decile 10 (highest)",0,0.00,
"Weighted count of Person level","34","Total","Decile 1 (lowest)",25.6,43.81,"*"
"Weighted count of Person level","34","Total","Decile 2",23.1,34.02,"*"
"Weighted count of Person level","34","Total","Decile 3",31.1,29.77,"*"
"Weighted count of Person level","34","Total","Decile 4",38.1,33.45,"*"
"Weighted count of Person level","34","Total","Decile 5",28.6,27.16,"*"
"Weighted count of Person level","34","Total","Decile 6",33.7,32.10,"*"
"Weighted count of Person level","34","Total","Decile 7",51.1,32.28,"*"
"Weighted count of Person level","34","Total","Decile 8",36.2,25.36,"*"
"Weighted count of Person level","34","Total","Decile 9",51.5,24.91,
"Weighted count of Person level","34","Total","Decile 10 (highest)",42.2,20.54,
"Weighted count of Person level","35","Man","Decile 1 (lowest)",5.7,np,"**"
"Weighted count of Person level","35","Man","Decile 2",16.1,np,"**"
"Weighted count of Person level","35","Man","Decile 3",5.9,35.40,"*"
"Weighted count of Person level","35","Man","Decile 4",10.8,np,"**"
"Weighted count of Person level","35","Man","Decile 5",13,np,"**"
"Weighted count of Person level","35","Man","Decile 6",10,np,"**"
"Weighted count of Person level","35","Man","Decile 7",23.9,33.04,"*"
"Weighted count of Person level","35","Man","Decile 8",31.2,34.67,"*"
"Weighted count of Person level","35","Man","Decile 9",26.7,30.65,"*"
"Weighted count of Person level","35","Man","Decile 10 (highest)",22.1,42.98,"*"
"Weighted count of Person level","35","Woman","Decile 1 (lowest)",23.3,31.71,"*"
"Weighted count of Person level","35","Woman","Decile 2",23.8,40.46,"*"
"Weighted count of Person level","35","Woman","Decile 3",17.2,40.93,"*"
"Weighted count of Person level","35","Woman","Decile 4",16,42.98,"*"
"Weighted count of Person level","35","Woman","Decile 5",22.3,43.74,"*"
"Weighted count of Person level","35","Woman","Decile 6",20.7,44.67,"*"
"Weighted count of Person level","35","Woman","Decile 7",10.3,np,"**"
"Weighted count of Person level","35","Woman","Decile 8",24.6,28.82,"*"
"Weighted count of Person level","35","Woman","Decile 9",17.7,34.40,"*"
"Weighted count of Person level","35","Woman","Decile 10 (highest)",19.2,33.34,"*"
"Weighted count of Person level","35","Non-binary","Decile 1 (lowest)",0,0.00,
"Weighted count of Person level","35","Non-binary","Decile 2",0,0.00,
"Weighted count of Person level","35","Non-binary","Decile 3",0,0.00,
"Weighted count of Person level","35","Non-binary","Decile 4",0,0.00,
"Weighted count of Person level","35","Non-binary","Decile 5",0,0.00,
"Weighted count of Person level","35","Non-binary","Decile 6",0,0.00,
"Weighted count of Person level","35","Non-binary","Decile 7",0,0.00,
"Weighted count of Person level","35","Non-binary","Decile 8",0,0.00,
"Weighted count of Person level","35","Non-binary","Decile 9",0,0.00,
"Weighted count of Person level","35","Non-binary","Decile 10 (highest)",0,0.00,
"Weighted count of Person level","35","Total","Decile 1 (lowest)",32.1,32.82,"*"
"Weighted count of Person level","35","Total","Decile 2",47.2,27.91,"*"
"Weighted count of Person level","35","Total","Decile 3",20.4,34.67,"*"
"Weighted count of Person level","35","Total","Decile 4",31.3,32.50,"*"
"Weighted count of Person level","35","Total","Decile 5",44.2,25.23,"*"
"Weighted count of Person level","35","Total","Decile 6",30.7,40.30,"*"
"Weighted count of Person level","35","Total","Decile 7",36.8,24.06,
"Weighted count of Person level","35","Total","Decile 8",53,23.04,
"Weighted count of Person level","35","Total","Decile 9",33.2,27.79,"*"
"Weighted count of Person level","35","Total","Decile 10 (highest)",43,25.15,"*"
"Weighted count of Person level","36","Man","Decile 1 (lowest)",15,np,"**"
"Weighted count of Person level","36","Man","Decile 2",4.6,np,"**"
"Weighted count of Person level","36","Man","Decile 3",18.6,36.72,"*"
"Weighted count of Person level","36","Man","Decile 4",8.2,np,"**"
"Weighted count of Person level","36","Man","Decile 5",11.2,48.91,"*"
"Weighted count of Person level","36","Man","Decile 6",13.1,np,"**"
"Weighted count of Person level","36","Man","Decile 7",7.1,np,"**"
"Weighted count of Person level","36","Man","Decile 8",7,43.72,"*"
"Weighted count of Person level","36","Man","Decile 9",16.7,41.26,"*"
"Weighted count of Person level","36","Man","Decile 10 (highest)",9.8,43.31,"*"
"Weighted count of Person level","36","Woman","Decile 1 (lowest)",24.3,32.94,"*"
"Weighted count of Person level","36","Woman","Decile 2",15.5,37.04,"*"
"Weighted count of Person level","36","Woman","Decile 3",9.1,np,"**"
"Weighted count of Person level","36","Woman","Decile 4",23.2,41.24,"*"
"Weighted count of Person level","36","Woman","Decile 5",24.6,31.31,"*"
"Weighted count of Person level","36","Woman","Decile 6",11.2,np,"**"
"Weighted count of Person level","36","Woman","Decile 7",15.7,36.36,"*"
"Weighted count of Person level","36","Woman","Decile 8",16.1,40.74,"*"
"Weighted count of Person level","36","Woman","Decile 9",21.2,37.85,"*"
"Weighted count of Person level","36","Woman","Decile 10 (highest)",10.9,47.68,"*"
"Weighted count of Person level","36","Non-binary","Decile 1 (lowest)",0,0.00,
"Weighted count of Person level","36","Non-binary","Decile 2",0,0.00,
"Weighted count of Person level","36","Non-binary","Decile 3",0,0.00,
"Weighted count of Person level","36","Non-binary","Decile 4",0,0.00,
"Weighted count of Person level","36","Non-binary","Decile 5",0,0.00,
"Weighted count of Person level","36","Non-binary","Decile 6",0,0.00,
"Weighted count of Person level","36","Non-binary","Decile 7",0,0.00,
"Weighted count of Person level","36","Non-binary","Decile 8",0,0.00,
"Weighted count of Person level","36","Non-binary","Decile 9",0,0.00,
